person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,is_high_income,is_large_loan,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,default_probability,loan_status
0.13333333333333333,0.021948983682324088,0.13333333333333333,0.12536443148688048,0.3932584269662922,0.1,0.17857142857142855,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.10330720326472281,0
0.16666666666666666,0.01267449537823052,0.03333333333333334,0.40233236151603496,0.3151685393258427,0.48,0.21428571428571427,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9920294297976702,1
0.06666666666666665,0.019060869018424194,0.26666666666666666,0.27113702623906705,0.6443820224719102,0.23,0.07142857142857142,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9165176047363752,1
0.08333333333333333,0.04411510406841476,0.03333333333333334,0.7084548104956268,0.3151685393258427,0.27,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.3721492642629981,0
0.26666666666666666,0.005305602716468589,0.06666666666666667,0.12536443148688048,0.4775280898876405,0.33,0.4642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.8128193496590274,1
0.049999999999999996,0.03478117336351631,0.23333333333333334,0.1370262390670554,0.4084269662921349,0.07,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.013244627188962537,0
0.033333333333333326,0.01267449537823052,0.13333333333333333,0.10641399416909621,0.034269662921348365,0.14,0.07142857142857142,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.04250396170572901,0
0.5666666666666667,0.02431734578381437,0.03333333333333334,0.8498542274052477,0.3151685393258427,0.56,0.9285714285714284,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.9483924403282885,1
0.09999999999999999,0.027412280701754384,0.3333333333333333,0.4460641399416909,0.11629213483146073,0.27,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.10832895859739766,0
0.23333333333333334,0.01267449537823052,0.13333333333333333,0.10495626822157435,0.13932584269662926,0.14,0.10714285714285714,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0661387913403016,0
0.01666666666666665,0.01611331195371942,0.0,0.09620991253644316,0.2617977528089888,0.11,0.03571428571428571,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.18995824474092385,0
0.11666666666666665,0.015622052442935293,0.2,0.09620991253644316,0.3410112359550562,0.11,0.24999999999999997,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.017659385091908085,0
0.23333333333333334,0.048536439665471914,0.16666666666666666,0.08236151603498545,0.0,0.03,0.21428571428571427,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.007188215961452164,0
0.049999999999999996,0.07162563667232597,0.13333333333333333,0.7084548104956268,0.27752808988764044,0.17,0.03571428571428571,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0501433458119779,0
0.08333333333333333,0.0396937684713576,0.3,0.6793002915451894,0.31292134831460683,0.28,0.07142857142857142,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.11308742620298012,0
0.06666666666666665,0.034633795510281076,0.13333333333333333,0.5553935860058309,0.3202247191011236,0.26,0.03571428571428571,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.00943402561630817,0
0.13333333333333333,0.06231135634785889,0.0,0.27113702623906705,0.44550561797752813,0.08,0.17857142857142855,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.020389769642942347,0
0.08333333333333333,0.010218197824309877,0.03333333333333334,0.21282798833819241,0.3932584269662922,0.32,0.03571428571428571,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.9870529327610872,1
0.16666666666666666,0.05400514053952084,0.03333333333333334,0.3994169096209912,0.5123595505617977,0.13,0.2857142857142857,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7758997656526889,1
0.033333333333333326,0.01267449537823052,0.03333333333333334,0.15451895043731778,0.2938202247191012,0.2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.09177986354738085,0
0.06666666666666665,0.03399466688675092,0.0,0.7667638483965014,0.3151685393258427,0.37,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9611965060966866,1
0.3833333333333333,0.01267449537823052,0.0,0.31559766763848396,0.4578651685393259,0.38,0.5357142857142857,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.9516554261189454,1
0.23333333333333334,0.016982350028296546,0.1,0.04956268221574345,0.19550561797752813,0.06,0.14285714285714285,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1854682240976313,0
0.033333333333333326,0.022254055838521032,0.23333333333333334,0.052478134110787195,0.4971910112359551,0.05,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1362128610368459,0
0.049999999999999996,0.00843001320505565,0.0,0.19825072886297376,0.09662921348314607,0.35,0.03571428571428571,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.983945916292878,1
0.033333333333333326,0.027412280701754384,0.03333333333333334,0.1793002915451895,0.09662921348314607,0.11,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.031225259133220034,0
0.049999999999999996,0.023285700811167702,0.03333333333333334,0.12536443148688048,0.2904494382022472,0.1,0.03571428571428571,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.11721253069940829,0
0.13333333333333333,0.03232487580959567,0.0,0.358600583090379,0.37977528089887647,0.19,0.17857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.03444434615135713,0
0.16666666666666666,0.09618861221153241,0.4666666666666667,0.4460641399416909,0.3151685393258427,0.08,0.10714285714285714,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.016598674115772503,0
0.18333333333333335,0.018618735458718477,0.13333333333333333,0.12536443148688048,0.27752808988764044,0.12,0.24999999999999997,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1195788779288198,0
0.049999999999999996,0.042150066025278245,0.03333333333333334,0.09620991253644316,0.0,0.04,0.03571428571428571,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0039992889105121224,0
0.09999999999999999,0.014639533421367036,0.16666666666666666,0.19825072886297376,0.13932584269662926,0.22,0.07142857142857142,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.08792884118485565,0
0.033333333333333326,0.02495598314783374,0.06666666666666667,0.11953352769679301,0.42471910112359557,0.09,0.07142857142857142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.28261242139109727,0
0.08333333333333333,0.016604571464503552,0.03333333333333334,0.5276967930029154,0.3151685393258427,0.49,0.03571428571428571,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.08441591578120082,0
0.06666666666666665,0.04411510406841476,0.26666666666666666,0.27113702623906705,0.7426966292134833,0.11,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.408051089177851,0
0.08333333333333333,0.037237470917436954,0.16666666666666666,0.32944606413994165,0.03202247191011237,0.15,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.00246117001766469,0
0.049999999999999996,0.02033814374646293,0.23333333333333334,0.3877551020408163,0.13932584269662926,0.31,0.03571428571428571,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.04260547568370623,0
0.06666666666666665,0.018569609507640066,0.06666666666666667,0.27113702623906705,0.11629213483146073,0.24,0.07142857142857142,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.04506138928740846,0
0.033333333333333326,0.023482204615481353,0.1,0.13119533527696792,0.3151685393258427,0.1,0.07142857142857142,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.12601476354378155,0
0.033333333333333326,0.015622052442935293,0.2,0.19825072886297376,0.23651685393258437,0.21,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.06082515505097615,0
0.09999999999999999,0.05197525624096082,0.3333333333333333,0.7959183673469387,0.19550561797752813,0.25,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.11169681208523968,0
0.06666666666666665,0.039300760862730294,0.26666666666666666,0.6938775510204082,0.4735955056179776,0.29,0.07142857142857142,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.16134617121909914,0
0.15,0.07653823178016725,0.26666666666666666,0.1836734693877551,0.3151685393258427,0.04,0.21428571428571427,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.059085937832169304,0
0.09999999999999999,0.015130792932151164,0.1,0.03206997084548108,0.33370786516853934,0.05,0.03571428571428571,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.23459421178386466,0
0.11666666666666665,0.037237470917436954,0.36666666666666664,0.19825072886297376,0.35337078651685405,0.09,0.2857142857142857,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.10142268802022385,0
0.06666666666666665,0.023482204615481353,0.26666666666666666,0.4169096209912536,0.2573033707865169,0.29,0.07142857142857142,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.024773424297453963,0
0.049999999999999996,0.016604571464503552,0.0,0.4897959183673469,0.31966292134831464,0.46,0.07142857142857142,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.07265266169716135,0
0.033333333333333326,0.011691976356662264,0.03333333333333334,0.33819241982507287,0.0674157303370787,0.44,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.09482449060423125,0
0.18333333333333335,0.018569609507640066,0.4,0.32944606413994165,0.3151685393258427,0.29,0.24999999999999997,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.12817760792204058,0
0.08333333333333333,0.035763692385084575,0.03333333333333334,0.18950437317784258,0.7365168539325844,0.09,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.782793208810555,1
0.08333333333333333,0.014639533421367036,0.3,0.03790087463556854,0.12584269662921352,0.06,0.07142857142857142,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.33940253127402037,0
0.11666666666666665,0.02151716657234484,0.03333333333333334,0.15451895043731778,0.45337078651685403,0.13,0.17857142857142855,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.08421734713610755,0
0.01666666666666665,0.017587090486071807,0.16666666666666666,0.27113702623906705,0.11741573033707867,0.25,0.07142857142857142,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.046225237791871834,0
0.26666666666666666,0.022008426083128967,0.2,0.1836734693877551,0.2988764044943821,0.14,0.4999999999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.34153002772687857,0
0.08333333333333333,0.017585125448028673,0.06666666666666667,0.32944606413994165,0.19775280898876407,0.3,0.03571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0205655590593518,0
0.033333333333333326,0.033307394831163926,0.2,0.7084548104956268,0.24775280898876412,0.35,0.03571428571428571,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.043872565450619405,0
0.033333333333333326,0.009726938313525748,0.03333333333333334,0.24927113702623904,0.19775280898876407,0.39,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.9811018291436747,1
0.2833333333333333,0.028886059234106767,0.03333333333333334,0.4139941690962099,0.23651685393258437,0.24,0.3928571428571428,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.09583631219503719,0
0.21666666666666667,0.029868578255675026,0.1,0.1836734693877551,0.49662921348314615,0.11,0.2857142857142857,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11977391944720184,0
0.049999999999999996,0.04522535056278689,0.13333333333333333,0.7142857142857142,0.5747191011235956,0.26,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0694864779630198,0
0.09999999999999999,0.043476466704395395,0.2,0.023323615160349864,0.23651685393258437,0.02,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0908571637873937,0
0.033333333333333326,0.05197525624096082,0.23333333333333334,0.21282798833819241,0.4735955056179776,0.07,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.06458538077773884,0
0.08333333333333333,0.018569609507640066,0.03333333333333334,0.27113702623906705,0.31292134831460683,0.24,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.02996575157531954,0
0.033333333333333326,0.013894784003018296,0.2,0.1618075801749271,0.11741573033707867,0.19,0.07142857142857142,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.27382823130739675,0
0.08333333333333333,0.12222536628309122,0.16666666666666666,0.7084548104956268,0.6651685393258429,0.1,0.07142857142857142,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3584767337951172,0
0.21666666666666667,0.02618413192479406,0.06666666666666667,0.03790087463556854,0.3151685393258427,0.03,0.10714285714285714,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0622575871519228,0
0.06666666666666665,0.03232487580959567,0.2,0.15451895043731778,0.13820224719101126,0.09,0.03571428571428571,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.004976957310250354,0
0.049999999999999996,0.01267449537823052,0.13333333333333333,0.12536443148688048,0.4252808988764046,0.17,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.7250261077567722,1
0.21666666666666667,0.012084983965289566,0.16666666666666666,0.09620991253644316,0.25056179775280907,0.14,0.10714285714285714,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.09087894441775596,0
0.033333333333333326,0.019060869018424194,0.0,0.17346938775510204,0.27808988764044945,0.15,0.03571428571428571,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.06066502249049126,0
0.19999999999999998,0.027412280701754384,0.06666666666666667,0.4169096209912536,0.5286516853932585,0.25,0.24999999999999997,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11651480319306108,0
0.16666666666666666,0.01316575488901465,0.1,0.32944606413994165,0.50561797752809,0.39,0.24999999999999997,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.6565976203899776,1
0.01666666666666665,0.020043388039992453,0.16666666666666666,0.21282798833819241,0.3151685393258427,0.18,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.27044451181028945,0
0.16666666666666666,0.01267449537823052,0.1,0.11078717201166181,0.4775280898876405,0.15,0.21428571428571427,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.20385531603387974,0
0.2833333333333333,0.023482204615481353,0.7,0.27113702623906705,0.35337078651685405,0.19,0.4285714285714285,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3273822734103682,0
0.13333333333333333,0.02495598314783374,0.06666666666666667,0.5043731778425655,0.48820224719101124,0.33,0.10714285714285714,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.25648190119038894,0
0.033333333333333326,0.02446472363704961,0.2,0.12536443148688048,0.6657303370786518,0.09,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9553981878874582,1
0.13333333333333333,0.014443029617053384,0.4,0.06705539358600585,0.0,0.09,0.10714285714285714,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.1697732558380011,0
0.049999999999999996,0.03108493680437653,0.16666666666666666,0.7084548104956268,0.45337078651685403,0.37,0.03571428571428571,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.2594843523085301,0
0.06666666666666665,0.055903367289190715,0.2,0.5043731778425655,0.6528089887640449,0.15,0.03571428571428571,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.11224857220817838,0
0.19999999999999998,0.047062661133119535,0.23333333333333334,0.3994169096209912,0.44550561797752813,0.14,0.10714285714285714,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.06823694609988964,0
0.16666666666666666,0.02200646104508583,0.03333333333333334,0.27113702623906705,0.5634831460674158,0.2,0.10714285714285714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.8418029703753005,1
0.033333333333333326,0.019159120920581023,0.2,0.12536443148688048,0.4084269662921349,0.12,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1212088907309863,0
0.06666666666666665,0.005010847009998112,0.13333333333333333,0.09766763848396502,0.08370786516853934,0.28,0.07142857142857142,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.8675062595370374,1
0.16666666666666666,0.022499685593913094,0.13333333333333333,0.27113702623906705,0.5915730337078652,0.2,0.17857142857142855,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2291200188795816,0
0.049999999999999996,0.02618413192479406,0.16666666666666666,0.24198250728862972,0.08370786516853934,0.16,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.07408246761121143,0
0.033333333333333326,0.018569609507640066,0.2,0.40962099125364426,0.4252808988764046,0.35,0.07142857142857142,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21613827509897943,0
0.049999999999999996,0.019907800415016032,0.23333333333333334,0.16909620991253643,0.31123595505617985,0.15,0.03571428571428571,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.021712887858541436,0
0.049999999999999996,0.019630730050933784,0.13333333333333333,0.27113702623906705,0.4971910112359551,0.23,0.03571428571428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.17889100750683817,0
0.049999999999999996,0.020043388039992453,0.06666666666666667,0.27113702623906705,0.31966292134831464,0.22,0.03571428571428571,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.04461354177924717,0
0.16666666666666666,0.03232487580959567,0.06666666666666667,0.21282798833819241,0.4320224719101124,0.11,0.14285714285714285,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.02486498533901614,0
0.049999999999999996,0.01267449537823052,0.03333333333333334,0.023323615160349864,0.11741573033707867,0.05,0.03571428571428571,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.21170346976582904,0
0.08333333333333333,0.014639533421367036,0.26666666666666666,0.06705539358600585,0.2859550561797753,0.09,0.03571428571428571,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.31287246840942967,0
0.13333333333333333,0.0033548111991448144,0.4,0.04227405247813412,0.301123595505618,0.19,0.14285714285714285,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6855263574602608,1
0.09999999999999999,0.01591091303527636,0.13333333333333333,0.27113702623906705,0.2938202247191012,0.27,0.03571428571428571,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.16829017029607432,0
0.049999999999999996,0.03871124944978935,0.1,0.27113702623906705,0.06292134831460677,0.12,0.03571428571428571,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.002426231046542899,0
0.19999999999999998,0.023482204615481353,0.16666666666666666,0.5626822157434401,0.3151685393258427,0.38,0.24999999999999997,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.16312486234391393,0
0.06666666666666665,0.03232487580959567,0.26666666666666666,0.18731778425655976,0.08426966292134835,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.032362895778674614,0
0.09999999999999999,0.020043388039992453,0.03333333333333334,0.023323615160349864,0.09157303370786521,0.03,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.21510891310704988,0
0.19999999999999998,0.06573052254291642,0.5333333333333333,0.5626822157434401,0.13820224719101126,0.14,0.17857142857142855,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.023312608464281966,0
0.06666666666666665,0.08881971954977047,0.13333333333333333,0.9999999999999999,0.3932584269662922,0.19,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1095577464480847,0
0.15,0.03471829214613595,0.13333333333333333,0.4169096209912536,0.13820224719101126,0.2,0.24999999999999997,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.016492745179059246,0
0.09999999999999999,0.05148399673017669,0.0,0.5626822157434401,0.06292134831460677,0.18,0.03571428571428571,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.009084025106131858,0
0.16666666666666666,0.02495598314783374,0.4666666666666667,0.4402332361516035,0.5224719101123596,0.29,0.24999999999999997,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2338106225161671,0
0.18333333333333335,0.05688785134880211,0.5,0.19825072886297376,0.31292134831460683,0.06,0.24999999999999997,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.1255022303948978,0
0.049999999999999996,0.020043388039992453,0.03333333333333334,0.03790087463556854,0.45337078651685403,0.04,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07849912866951636,0
0.049999999999999996,0.03232487580959567,0.03333333333333334,0.06705539358600585,0.4971910112359551,0.04,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.12024523916992627,0
0.2833333333333333,0.03920250896057347,0.36666666666666664,0.2193877551020408,0.4252808988764046,0.1,0.3214285714285714,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1183891348391731,0
0.44999999999999996,0.03699184116204489,0.0,0.4460641399416909,0.11741573033707867,0.2,0.4285714285714285,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.025376607933113728,0
0.01666666666666665,0.016227284160221338,0.1,0.4897959183673469,0.399438202247191,0.47,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9853361945636624,1
0.21666666666666667,0.0328161353203798,0.13333333333333333,0.13411078717201166,0.3410112359550562,0.07,0.17857142857142855,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.038682400666135965,0
0.09999999999999999,0.017587090486071807,0.1,0.2769679300291545,0.3151685393258427,0.26,0.03571428571428571,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1184594060965127,0
0.15,0.03920250896057347,0.1,0.15451895043731778,0.3410112359550562,0.07,0.14285714285714285,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.04717447633729853,0
0.08333333333333333,0.00946165817770232,0.16666666666666666,0.1836734693877551,0.3151685393258427,0.3,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0997152019272149,0
0.4166666666666667,0.015965934100484185,0.23333333333333334,0.03790087463556854,0.11741573033707867,0.05,0.4999999999999999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.06713417126507257,0
0.033333333333333326,0.01267449537823052,0.2,0.21282798833819241,0.0,0.27,0.07142857142857142,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.1399465922696892,0
0.033333333333333326,0.010316449726466703,0.06666666666666667,0.1836734693877551,0.034269662921348365,0.28,0.07142857142857142,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.10931362743040393,0
0.09999999999999999,0.030359837766459154,0.3333333333333333,0.3877551020408163,0.0674157303370787,0.21,0.03571428571428571,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.04584181222012872,0
0.13333333333333333,0.0328161353203798,0.13333333333333333,0.15451895043731778,0.1724719101123596,0.08,0.2857142857142857,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.045052898770134873,0
0.16666666666666666,0.022990945104697225,0.13333333333333333,0.03790087463556854,0.31292134831460683,0.04,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.11158386641632384,0
0.09999999999999999,0.023482204615481353,0.2,0.052478134110787195,0.5280898876404495,0.05,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.21197045429198016,0
0.13333333333333333,0.025054235049990565,0.4,0.06705539358600585,0.353932584269663,0.05,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.11774685279187244,0
0.01666666666666665,0.005010847009998112,0.1,0.12536443148688048,0.46629213483146076,0.35,0.07142857142857142,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.9840820219360993,1
0.09999999999999999,0.008960573476702507,0.3333333333333333,0.11807580174927114,0.3617977528089888,0.21,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.054655796692160134,0
0.11666666666666665,0.08783720052820221,0.4,0.4169096209912536,0.7646067415730339,0.08,0.14285714285714285,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4465118107045924,0
0.16666666666666666,0.04804518015468778,0.13333333333333333,0.336734693877551,0.12584269662921352,0.12,0.21428571428571427,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.003704113715895468,0
0.09999999999999999,0.02151716657234484,0.23333333333333334,0.24198250728862972,0.19775280898876407,0.19,0.03571428571428571,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.09759769496581015,0
